Year,Ticker,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23
2020,CAV,0.122630084367916,1,0,0,0.12615795820208,2.18945184216029,0.0814389996085038,0.148336706468129,0.363179292306433,-0.00976119048222621,5.97510400269011,0.749331184014547,0.714125855602697,0.0280359339301126,5.77285441409569,0.212057755260762,6.04018538295387,10.4338867283641,0.0371960680021852,0.55579238624272,0.652628988285946,1.26085622967479,0.234443856459565
2021,CAV,0.106008526045229,0,0,1,0.0859616250399074,1.70988540866824,0.0547904009992527,0.0949343630384387,0.296164578444272,-0.00599872564970214,5.94201698698833,0.703818718743857,0.258449017916509,0.0147357449637896,2.37322828788331,0.0847525397228921,6.51305703663259,11.2023655279463,0.0320433174770037,0.638752301487312,0.709750485721633,1.17786879291483,0.188770053711828
2017,CDC,0.389765705075145,0,1,1,0.0515463798498661,0.272877064487337,0.0345526083764477,0.0724264393224358,0.154738834780656,0.218867986615332,4.15799786475495,0.807383608698075,0.80823378803115,0.326841650826119,0.432248918977253,0.842309795956404,4.07604159366802,15.9024124058417,0.126623351219945,0.528726448555622,0.666881426870419,1.73211605508726,0.103724652912124
2018,CDC,0.398392723085048,1,0,0,0.0492922594710515,0.442682409144022,0.0347180520309945,0.0722552538396126,0.175211259921979,-0.156737679751458,4.10248517421174,0.742465589176367,0.96107298616253,0.0872757656836197,0.912039249274963,0.426292563292842,7.45756544305376,34.3669877209436,0.0784265453378323,0.535631572301862,0.718669567851968,1.7360619427912,0.123406670817348
2019,CDC,0.429216109304626,1,0,0,0.0512128398217696,0.505592235774903,0.0362531408947095,0.100527181658284,0.169947464331137,0.00349566240342827,4.05583103555027,0.945696092655177,1.32665814699375,0.117880970813643,1.8991573443175,0.339346551923778,10.7716239142855,41.6728075077479,0.0717043070076929,0.51884194358976,0.698654875356167,1.79481609578564,0.120304388324045
2020,CDC,0.375237241489873,1,1,0,0.0453851294317478,0.386763492415572,0.0343663095261216,0.0755553020413828,0.142328944270974,-0.00168929363434193,3.98459358581038,1.0652871044608,1.16557024817618,0.106300998303164,1.24763058321015,0.363895694053541,6.10406905384172,33.6016707896017,0.0888561361143037,0.526969851259697,0.68112508903782,1.76403998682283,0.107773638955865
2021,CDC,0.16503824145763,0,0,1,0.0495707140784867,0.750108522962429,0.0298168635221897,0.0432409950929588,0.189290456103424,-0.0141758532933209,4.44879904192413,0.589484683664498,0.989974609499468,0.0392798086824108,3.36094348222425,0.569751373328308,5.1156196885081,25.893704409542,0.0397500663029837,0.644774425779762,0.738123542523441,1.38413631553567,0.113858511030373
2017,CDN,0.0527448467333461,1,0,1,0.140709594377181,0.515509072322299,0.112829430866256,0.702006926129054,0.194178955931363,-0.335357768876771,5.59380105653234,1.92902640638111,1.25255677429963,0.610254430067939,40.5875130485316,0.171837067290831,3.30048358077832,1.21924058919036,0.218869922808487,0.163695513583765,0.275361257854746,2.17136533150618,0.155704386619229
2018,CDN,0.185479838905436,1,0,1,0.136983643739287,0.48058279798677,0.102461816582581,1.04286737199775,0.189000541141894,-0.00769210085546533,5.99627486656216,1.15319421602206,2.63004873510282,0.781879520397964,46.8660627890213,0.140048736201602,6.27063554394072,0.636063383225181,0.213203254489774,0.140947824485321,0.275220891370651,1.89680006587166,0.14136971576947
2019,CDN,0.278962698149184,1,0,0,0.146398372340862,0.504336012938507,0.112750012974613,1.89130574961192,0.185433229614299,-0.329319675746555,5.96769231716581,1.31182876328425,4.76461881733514,0.303208736866851,48.5603078588715,0.145609094351301,15.389773784885,0.800224206616891,0.223561296600012,0.0908583239266434,0.210506268777332,3.56497757331104,0.142813056666074
